index,file_name,subject_ID,orientation,orientation_category,test_group_criteria,test_group_classification
288,N58654_dwi_mask_OF_prepped_SRA.nii.gz,N58654,SRA,23,0.304291965,0
289,N58813_dwi_mask_OF_prepped_AIL.nii.gz,N58813,AIL,0,0.728813105,0
290,N58813_dwi_mask_OF_prepped_ALS.nii.gz,N58813,ALS,1,0.204480991,0
291,N58813_dwi_mask_OF_prepped_ARI.nii.gz,N58813,ARI,2,0.486947261,0
292,N58813_dwi_mask_OF_prepped_ASR.nii.gz,N58813,ASR,3,0.662324439,0
293,N58813_dwi_mask_OF_prepped_IAR.nii.gz,N58813,IAR,4,0.731846923,0
294,N58813_dwi_mask_OF_prepped_ILA.nii.gz,N58813,ILA,5,0.059811362,0
295,N58813_dwi_mask_OF_prepped_IPL.nii.gz,N58813,IPL,6,0.349016694,0
296,N58813_dwi_mask_OF_prepped_IRP.nii.gz,N58813,IRP,7,0.302076529,0
297,N58813_dwi_mask_OF_prepped_LAI.nii.gz,N58813,LAI,8,0.989551341,0
298,N58813_dwi_mask_OF_prepped_LIP.nii.gz,N58813,LIP,9,0.597607191,0
299,N58813_dwi_mask_OF_prepped_LPS.nii.gz,N58813,LPS,10,0.12062103,0
300,N58813_dwi_mask_OF_prepped_LSA.nii.gz,N58813,LSA,11,0.161388901,0
301,N58813_dwi_mask_OF_prepped_PIR.nii.gz,N58813,PIR,12,0.020236947,0
302,N58813_dwi_mask_OF_prepped_PLI.nii.gz,N58813,PLI,13,0.461121813,0
303,N58813_dwi_mask_OF_prepped_PRS.nii.gz,N58813,PRS,14,0.909997722,0
304,N58813_dwi_mask_OF_prepped_PSL.nii.gz,N58813,PSL,15,0.03370899,0
305,N58813_dwi_mask_OF_prepped_RAS.nii.gz,N58813,RAS,16,0.075188224,0
306,N58813_dwi_mask_OF_prepped_RIA.nii.gz,N58813,RIA,17,0.276289382,0
307,N58813_dwi_mask_OF_prepped_RPI.nii.gz,N58813,RPI,18,0.423922114,0
308,N58813_dwi_mask_OF_prepped_RSP.nii.gz,N58813,RSP,19,0.917925477,0
309,N58813_dwi_mask_OF_prepped_SAL.nii.gz,N58813,SAL,20,0.165879739,0
310,N58813_dwi_mask_OF_prepped_SLP.nii.gz,N58813,SLP,21,0.656956112,0
311,N58813_dwi_mask_OF_prepped_SPR.nii.gz,N58813,SPR,22,0.52039948,0
312,N58813_dwi_mask_OF_prepped_SRA.nii.gz,N58813,SRA,23,0.432871594,0
313,N58815_dwi_mask_OF_prepped_AIL.nii.gz,N58815,AIL,0,0.703035542,0
314,N58815_dwi_mask_OF_prepped_ALS.nii.gz,N58815,ALS,1,0.275392682,0
315,N58815_dwi_mask_OF_prepped_ARI.nii.gz,N58815,ARI,2,0.939530372,0
316,N58815_dwi_mask_OF_prepped_ASR.nii.gz,N58815,ASR,3,0.657376361,0
317,N58815_dwi_mask_OF_prepped_IAR.nii.gz,N58815,IAR,4,0.598543537,0
318,N58815_dwi_mask_OF_prepped_ILA.nii.gz,N58815,ILA,5,0.743994468,0
319,N58815_dwi_mask_OF_prepped_IPL.nii.gz,N58815,IPL,6,0.536330125,0
320,N58815_dwi_mask_OF_prepped_IRP.nii.gz,N58815,IRP,7,0.904700368,0
321,N58815_dwi_mask_OF_prepped_LAI.nii.gz,N58815,LAI,8,0.230332744,0
322,N58815_dwi_mask_OF_prepped_LIP.nii.gz,N58815,LIP,9,0.460752316,0
323,N58815_dwi_mask_OF_prepped_LPS.nii.gz,N58815,LPS,10,0.104111923,0
324,N58815_dwi_mask_OF_prepped_LSA.nii.gz,N58815,LSA,11,0.905455493,0
325,N58815_dwi_mask_OF_prepped_PIR.nii.gz,N58815,PIR,12,0.234073409,0
326,N58815_dwi_mask_OF_prepped_PLI.nii.gz,N58815,PLI,13,0.780957062,0
327,N58815_dwi_mask_OF_prepped_PRS.nii.gz,N58815,PRS,14,0.837507156,0
328,N58815_dwi_mask_OF_prepped_PSL.nii.gz,N58815,PSL,15,0.775722105,0
329,N58815_dwi_mask_OF_prepped_RAS.nii.gz,N58815,RAS,16,0.418191111,0
330,N58815_dwi_mask_OF_prepped_RIA.nii.gz,N58815,RIA,17,0.998798729,0
331,N58815_dwi_mask_OF_prepped_RPI.nii.gz,N58815,RPI,18,0.735624238,0
332,N58815_dwi_mask_OF_prepped_RSP.nii.gz,N58815,RSP,19,0.29947154,0
333,N58815_dwi_mask_OF_prepped_SAL.nii.gz,N58815,SAL,20,0.507808201,0
334,N58815_dwi_mask_OF_prepped_SLP.nii.gz,N58815,SLP,21,0.416498203,0
335,N58815_dwi_mask_OF_prepped_SPR.nii.gz,N58815,SPR,22,0.402176532,0
336,N58815_dwi_mask_OF_prepped_SRA.nii.gz,N58815,SRA,23,0.663094901,0
339,N58819_dwi_mask_OF_prepped_ARI.nii.gz,N58819,ARI,2,0.39275344,1
340,N58819_dwi_mask_OF_prepped_ASR.nii.gz,N58819,ASR,3,0.76587649,1
341,N58819_dwi_mask_OF_prepped_IAR.nii.gz,N58819,IAR,4,0.913473988,1
342,N58819_dwi_mask_OF_prepped_ILA.nii.gz,N58819,ILA,5,0.510337964,1
343,N58819_dwi_mask_OF_prepped_IPL.nii.gz,N58819,IPL,6,0.938394579,1
344,N58819_dwi_mask_OF_prepped_IRP.nii.gz,N58819,IRP,7,0.946978453,1
345,N58819_dwi_mask_OF_prepped_LAI.nii.gz,N58819,LAI,8,0.595362434,1
346,N58819_dwi_mask_OF_prepped_LIP.nii.gz,N58819,LIP,9,0.089982694,1
347,N58819_dwi_mask_OF_prepped_LPS.nii.gz,N58819,LPS,10,0.194892642,1
348,N58819_dwi_mask_OF_prepped_LSA.nii.gz,N58819,LSA,11,0.009597681,1
349,N58819_dwi_mask_OF_prepped_PIR.nii.gz,N58819,PIR,12,0.96653271,1
350,N58819_dwi_mask_OF_prepped_PLI.nii.gz,N58819,PLI,13,0.81959011,1
351,N58819_dwi_mask_OF_prepped_PRS.nii.gz,N58819,PRS,14,0.403357668,1
352,N58819_dwi_mask_OF_prepped_PSL.nii.gz,N58819,PSL,15,0.027177946,1
353,N58819_dwi_mask_OF_prepped_RAS.nii.gz,N58819,RAS,16,0.087998596,1
354,N58819_dwi_mask_OF_prepped_RIA.nii.gz,N58819,RIA,17,0.287368864,1
355,N58819_dwi_mask_OF_prepped_RPI.nii.gz,N58819,RPI,18,0.496420358,1
356,N58819_dwi_mask_OF_prepped_RSP.nii.gz,N58819,RSP,19,0.619037436,1
357,N58819_dwi_mask_OF_prepped_SAL.nii.gz,N58819,SAL,20,0.435198869,1
358,N58819_dwi_mask_OF_prepped_SLP.nii.gz,N58819,SLP,21,0.812606973,1
359,N58819_dwi_mask_OF_prepped_SPR.nii.gz,N58819,SPR,22,0.020976542,1
360,N58819_dwi_mask_OF_prepped_SRA.nii.gz,N58819,SRA,23,0.34662861,1
505,N58857_dwi_mask_OF_prepped_AIL.nii.gz,N58857,AIL,0,0.849730951,1
506,N58857_dwi_mask_OF_prepped_ALS.nii.gz,N58857,ALS,1,0.683757729,1
361,N58821_dwi_mask_OF_prepped_AIL.nii.gz,N58821,AIL,0,0.088216743,0
362,N58821_dwi_mask_OF_prepped_ALS.nii.gz,N58821,ALS,1,0.815204039,0
363,N58821_dwi_mask_OF_prepped_ARI.nii.gz,N58821,ARI,2,0.905387763,0
364,N58821_dwi_mask_OF_prepped_ASR.nii.gz,N58821,ASR,3,0.136011167,0
365,N58821_dwi_mask_OF_prepped_IAR.nii.gz,N58821,IAR,4,0.231268786,0
366,N58821_dwi_mask_OF_prepped_ILA.nii.gz,N58821,ILA,5,0.988975095,0
367,N58821_dwi_mask_OF_prepped_IPL.nii.gz,N58821,IPL,6,0.859370013,0
368,N58821_dwi_mask_OF_prepped_IRP.nii.gz,N58821,IRP,7,0.149307893,0
369,N58821_dwi_mask_OF_prepped_LAI.nii.gz,N58821,LAI,8,0.687552626,0
370,N58821_dwi_mask_OF_prepped_LIP.nii.gz,N58821,LIP,9,0.099885607,0
371,N58821_dwi_mask_OF_prepped_LPS.nii.gz,N58821,LPS,10,0.164440109,0
372,N58821_dwi_mask_OF_prepped_LSA.nii.gz,N58821,LSA,11,0.634490809,0
373,N58821_dwi_mask_OF_prepped_PIR.nii.gz,N58821,PIR,12,0.669211705,0
374,N58821_dwi_mask_OF_prepped_PLI.nii.gz,N58821,PLI,13,0.809234025,0
375,N58821_dwi_mask_OF_prepped_PRS.nii.gz,N58821,PRS,14,0.304923932,0
376,N58821_dwi_mask_OF_prepped_PSL.nii.gz,N58821,PSL,15,0.436139149,0
377,N58821_dwi_mask_OF_prepped_RAS.nii.gz,N58821,RAS,16,0.623326223,0
378,N58821_dwi_mask_OF_prepped_RIA.nii.gz,N58821,RIA,17,0.414663033,0
379,N58821_dwi_mask_OF_prepped_RPI.nii.gz,N58821,RPI,18,0.646395158,0
380,N58821_dwi_mask_OF_prepped_RSP.nii.gz,N58821,RSP,19,0.755841881,0
381,N58821_dwi_mask_OF_prepped_SAL.nii.gz,N58821,SAL,20,0.545253367,0
382,N58821_dwi_mask_OF_prepped_SLP.nii.gz,N58821,SLP,21,0.252209338,0
383,N58821_dwi_mask_OF_prepped_SPR.nii.gz,N58821,SPR,22,0.316148383,0
384,N58821_dwi_mask_OF_prepped_SRA.nii.gz,N58821,SRA,23,0.693242887,0
385,N58829_dwi_mask_OF_prepped_AIL.nii.gz,N58829,AIL,0,0.270579792,0
386,N58829_dwi_mask_OF_prepped_ALS.nii.gz,N58829,ALS,1,0.465434111,0
387,N58829_dwi_mask_OF_prepped_ARI.nii.gz,N58829,ARI,2,0.640150697,0
388,N58829_dwi_mask_OF_prepped_ASR.nii.gz,N58829,ASR,3,0.60088475,0
389,N58829_dwi_mask_OF_prepped_IAR.nii.gz,N58829,IAR,4,0.374445243,0
390,N58829_dwi_mask_OF_prepped_ILA.nii.gz,N58829,ILA,5,0.291989813,0
391,N58829_dwi_mask_OF_prepped_IPL.nii.gz,N58829,IPL,6,0.660177077,0
392,N58829_dwi_mask_OF_prepped_IRP.nii.gz,N58829,IRP,7,0.267352266,0
393,N58829_dwi_mask_OF_prepped_LAI.nii.gz,N58829,LAI,8,0.171687818,0
394,N58829_dwi_mask_OF_prepped_LIP.nii.gz,N58829,LIP,9,0.179711728,0
395,N58829_dwi_mask_OF_prepped_LPS.nii.gz,N58829,LPS,10,0.841459064,0
396,N58829_dwi_mask_OF_prepped_LSA.nii.gz,N58829,LSA,11,0.15342428,0
397,N58829_dwi_mask_OF_prepped_PIR.nii.gz,N58829,PIR,12,0.260252243,0
398,N58829_dwi_mask_OF_prepped_PLI.nii.gz,N58829,PLI,13,0.802686652,0
399,N58829_dwi_mask_OF_prepped_PRS.nii.gz,N58829,PRS,14,0.154600982,0
400,N58829_dwi_mask_OF_prepped_PSL.nii.gz,N58829,PSL,15,0.266476932,0
401,N58829_dwi_mask_OF_prepped_RAS.nii.gz,N58829,RAS,16,0.31541525,0
402,N58829_dwi_mask_OF_prepped_RIA.nii.gz,N58829,RIA,17,0.147683504,0
403,N58829_dwi_mask_OF_prepped_RPI.nii.gz,N58829,RPI,18,0.749215207,0
404,N58829_dwi_mask_OF_prepped_RSP.nii.gz,N58829,RSP,19,0.117905432,0
405,N58829_dwi_mask_OF_prepped_SAL.nii.gz,N58829,SAL,20,0.61242825,0
406,N58829_dwi_mask_OF_prepped_SLP.nii.gz,N58829,SLP,21,0.508817365,0
407,N58829_dwi_mask_OF_prepped_SPR.nii.gz,N58829,SPR,22,0.914329198,0
408,N58829_dwi_mask_OF_prepped_SRA.nii.gz,N58829,SRA,23,0.60789883,0
409,N58831_dwi_mask_OF_prepped_AIL.nii.gz,N58831,AIL,0,0.272468609,0
410,N58831_dwi_mask_OF_prepped_ALS.nii.gz,N58831,ALS,1,0.889945003,0
411,N58831_dwi_mask_OF_prepped_ARI.nii.gz,N58831,ARI,2,0.504300584,0
412,N58831_dwi_mask_OF_prepped_ASR.nii.gz,N58831,ASR,3,0.729888056,0
413,N58831_dwi_mask_OF_prepped_IAR.nii.gz,N58831,IAR,4,0.933374364,0
414,N58831_dwi_mask_OF_prepped_ILA.nii.gz,N58831,ILA,5,0.148376854,0
415,N58831_dwi_mask_OF_prepped_IPL.nii.gz,N58831,IPL,6,0.221901163,0
416,N58831_dwi_mask_OF_prepped_IRP.nii.gz,N58831,IRP,7,0.196928081,0
417,N58831_dwi_mask_OF_prepped_LAI.nii.gz,N58831,LAI,8,0.797621735,0
418,N58831_dwi_mask_OF_prepped_LIP.nii.gz,N58831,LIP,9,0.305661021,0
419,N58831_dwi_mask_OF_prepped_LPS.nii.gz,N58831,LPS,10,0.593863699,0
420,N58831_dwi_mask_OF_prepped_LSA.nii.gz,N58831,LSA,11,0.171645932,0
421,N58831_dwi_mask_OF_prepped_PIR.nii.gz,N58831,PIR,12,0.290512145,0
422,N58831_dwi_mask_OF_prepped_PLI.nii.gz,N58831,PLI,13,0.830101321,0
423,N58831_dwi_mask_OF_prepped_PRS.nii.gz,N58831,PRS,14,0.307620322,0
424,N58831_dwi_mask_OF_prepped_PSL.nii.gz,N58831,PSL,15,0.145061923,0
425,N58831_dwi_mask_OF_prepped_RAS.nii.gz,N58831,RAS,16,0.461026193,0
426,N58831_dwi_mask_OF_prepped_RIA.nii.gz,N58831,RIA,17,0.161925165,0
427,N58831_dwi_mask_OF_prepped_RPI.nii.gz,N58831,RPI,18,0.916657782,0
428,N58831_dwi_mask_OF_prepped_RSP.nii.gz,N58831,RSP,19,0.75700176,0
429,N58831_dwi_mask_OF_prepped_SAL.nii.gz,N58831,SAL,20,0.742271443,0
430,N58831_dwi_mask_OF_prepped_SLP.nii.gz,N58831,SLP,21,0.63256328,0
431,N58831_dwi_mask_OF_prepped_SPR.nii.gz,N58831,SPR,22,0.472081006,0
432,N58831_dwi_mask_OF_prepped_SRA.nii.gz,N58831,SRA,23,0.843848386,0
433,N58851_dwi_mask_OF_prepped_AIL.nii.gz,N58851,AIL,0,0.063476455,0
434,N58851_dwi_mask_OF_prepped_ALS.nii.gz,N58851,ALS,1,0.975108731,0
435,N58851_dwi_mask_OF_prepped_ARI.nii.gz,N58851,ARI,2,0.713140428,0
436,N58851_dwi_mask_OF_prepped_ASR.nii.gz,N58851,ASR,3,0.82371329,0
437,N58851_dwi_mask_OF_prepped_IAR.nii.gz,N58851,IAR,4,0.05299435,0
438,N58851_dwi_mask_OF_prepped_ILA.nii.gz,N58851,ILA,5,0.623750523,0
439,N58851_dwi_mask_OF_prepped_IPL.nii.gz,N58851,IPL,6,0.253535368,0
440,N58851_dwi_mask_OF_prepped_IRP.nii.gz,N58851,IRP,7,0.522255585,0
441,N58851_dwi_mask_OF_prepped_LAI.nii.gz,N58851,LAI,8,0.752412417,0
442,N58851_dwi_mask_OF_prepped_LIP.nii.gz,N58851,LIP,9,0.772482582,0
443,N58851_dwi_mask_OF_prepped_LPS.nii.gz,N58851,LPS,10,0.550222468,0
444,N58851_dwi_mask_OF_prepped_LSA.nii.gz,N58851,LSA,11,0.913219111,0
445,N58851_dwi_mask_OF_prepped_PIR.nii.gz,N58851,PIR,12,0.243088362,0
446,N58851_dwi_mask_OF_prepped_PLI.nii.gz,N58851,PLI,13,0.959715029,0
447,N58851_dwi_mask_OF_prepped_PRS.nii.gz,N58851,PRS,14,0.402084717,0
448,N58851_dwi_mask_OF_prepped_PSL.nii.gz,N58851,PSL,15,0.318892402,0
449,N58851_dwi_mask_OF_prepped_RAS.nii.gz,N58851,RAS,16,0.294995754,0
450,N58851_dwi_mask_OF_prepped_RIA.nii.gz,N58851,RIA,17,0.784429559,0
451,N58851_dwi_mask_OF_prepped_RPI.nii.gz,N58851,RPI,18,0.209716767,0
452,N58851_dwi_mask_OF_prepped_RSP.nii.gz,N58851,RSP,19,0.341631787,0
453,N58851_dwi_mask_OF_prepped_SAL.nii.gz,N58851,SAL,20,0.968725755,0
454,N58851_dwi_mask_OF_prepped_SLP.nii.gz,N58851,SLP,21,0.928475498,0
455,N58851_dwi_mask_OF_prepped_SPR.nii.gz,N58851,SPR,22,0.222031949,0
456,N58851_dwi_mask_OF_prepped_SRA.nii.gz,N58851,SRA,23,0.45844795,0
457,N58853_dwi_mask_OF_prepped_AIL.nii.gz,N58853,AIL,0,0.007996428,0
458,N58853_dwi_mask_OF_prepped_ALS.nii.gz,N58853,ALS,1,0.1733122,0
459,N58853_dwi_mask_OF_prepped_ARI.nii.gz,N58853,ARI,2,0.465426434,0
460,N58853_dwi_mask_OF_prepped_ASR.nii.gz,N58853,ASR,3,0.943230931,0
461,N58853_dwi_mask_OF_prepped_IAR.nii.gz,N58853,IAR,4,0.96773299,0
462,N58853_dwi_mask_OF_prepped_ILA.nii.gz,N58853,ILA,5,0.234111433,0
463,N58853_dwi_mask_OF_prepped_IPL.nii.gz,N58853,IPL,6,0.794892121,0
464,N58853_dwi_mask_OF_prepped_IRP.nii.gz,N58853,IRP,7,0.448176623,0
465,N58853_dwi_mask_OF_prepped_LAI.nii.gz,N58853,LAI,8,0.983995395,0
466,N58853_dwi_mask_OF_prepped_LIP.nii.gz,N58853,LIP,9,0.533463111,0
467,N58853_dwi_mask_OF_prepped_LPS.nii.gz,N58853,LPS,10,0.772655198,0
468,N58853_dwi_mask_OF_prepped_LSA.nii.gz,N58853,LSA,11,0.956355661,0
469,N58853_dwi_mask_OF_prepped_PIR.nii.gz,N58853,PIR,12,0.956067218,0
470,N58853_dwi_mask_OF_prepped_PLI.nii.gz,N58853,PLI,13,0.478002533,0
471,N58853_dwi_mask_OF_prepped_PRS.nii.gz,N58853,PRS,14,0.637842682,0
472,N58853_dwi_mask_OF_prepped_PSL.nii.gz,N58853,PSL,15,0.013740131,0
473,N58853_dwi_mask_OF_prepped_RAS.nii.gz,N58853,RAS,16,0.873126036,0
474,N58853_dwi_mask_OF_prepped_RIA.nii.gz,N58853,RIA,17,0.997164998,0
475,N58853_dwi_mask_OF_prepped_RPI.nii.gz,N58853,RPI,18,0.389367468,0
476,N58853_dwi_mask_OF_prepped_RSP.nii.gz,N58853,RSP,19,0.32304982,0
477,N58853_dwi_mask_OF_prepped_SAL.nii.gz,N58853,SAL,20,0.120864491,0
478,N58853_dwi_mask_OF_prepped_SLP.nii.gz,N58853,SLP,21,0.471465106,0
479,N58853_dwi_mask_OF_prepped_SPR.nii.gz,N58853,SPR,22,0.57811048,0
480,N58853_dwi_mask_OF_prepped_SRA.nii.gz,N58853,SRA,23,0.868652073,0
481,N58855_dwi_mask_OF_prepped_AIL.nii.gz,N58855,AIL,0,0.656577894,0
482,N58855_dwi_mask_OF_prepped_ALS.nii.gz,N58855,ALS,1,0.909657228,0
483,N58855_dwi_mask_OF_prepped_ARI.nii.gz,N58855,ARI,2,0.772305984,0
484,N58855_dwi_mask_OF_prepped_ASR.nii.gz,N58855,ASR,3,0.077695572,0
485,N58855_dwi_mask_OF_prepped_IAR.nii.gz,N58855,IAR,4,0.55489888,0
486,N58855_dwi_mask_OF_prepped_ILA.nii.gz,N58855,ILA,5,0.322694467,0
487,N58855_dwi_mask_OF_prepped_IPL.nii.gz,N58855,IPL,6,0.781690835,0
488,N58855_dwi_mask_OF_prepped_IRP.nii.gz,N58855,IRP,7,0.88074155,0
489,N58855_dwi_mask_OF_prepped_LAI.nii.gz,N58855,LAI,8,0.019795545,0
490,N58855_dwi_mask_OF_prepped_LIP.nii.gz,N58855,LIP,9,0.386276497,0
491,N58855_dwi_mask_OF_prepped_LPS.nii.gz,N58855,LPS,10,0.175911457,0
492,N58855_dwi_mask_OF_prepped_LSA.nii.gz,N58855,LSA,11,0.881820253,0
493,N58855_dwi_mask_OF_prepped_PIR.nii.gz,N58855,PIR,12,0.261974915,0
494,N58855_dwi_mask_OF_prepped_PLI.nii.gz,N58855,PLI,13,0.62930479,0
495,N58855_dwi_mask_OF_prepped_PRS.nii.gz,N58855,PRS,14,0.799141807,0
496,N58855_dwi_mask_OF_prepped_PSL.nii.gz,N58855,PSL,15,0.169583407,0
497,N58855_dwi_mask_OF_prepped_RAS.nii.gz,N58855,RAS,16,0.985203672,0
498,N58855_dwi_mask_OF_prepped_RIA.nii.gz,N58855,RIA,17,0.486469333,0
499,N58855_dwi_mask_OF_prepped_RPI.nii.gz,N58855,RPI,18,0.760874079,0
500,N58855_dwi_mask_OF_prepped_RSP.nii.gz,N58855,RSP,19,0.292131388,0
501,N58855_dwi_mask_OF_prepped_SAL.nii.gz,N58855,SAL,20,0.880095033,0
502,N58855_dwi_mask_OF_prepped_SLP.nii.gz,N58855,SLP,21,0.754498612,0
503,N58855_dwi_mask_OF_prepped_SPR.nii.gz,N58855,SPR,22,0.288462504,0
504,N58855_dwi_mask_OF_prepped_SRA.nii.gz,N58855,SRA,23,0.830770045,0
507,N58857_dwi_mask_OF_prepped_ARI.nii.gz,N58857,ARI,2,0.945218963,1
508,N58857_dwi_mask_OF_prepped_ASR.nii.gz,N58857,ASR,3,0.211594821,1
509,N58857_dwi_mask_OF_prepped_IAR.nii.gz,N58857,IAR,4,0.300198635,1
510,N58857_dwi_mask_OF_prepped_ILA.nii.gz,N58857,ILA,5,0.286220731,1
511,N58857_dwi_mask_OF_prepped_IPL.nii.gz,N58857,IPL,6,0.078397286,1
512,N58857_dwi_mask_OF_prepped_IRP.nii.gz,N58857,IRP,7,0.494538942,1
513,N58857_dwi_mask_OF_prepped_LAI.nii.gz,N58857,LAI,8,0.098985805,1
514,N58857_dwi_mask_OF_prepped_LIP.nii.gz,N58857,LIP,9,0.625876762,1
515,N58857_dwi_mask_OF_prepped_LPS.nii.gz,N58857,LPS,10,0.256055411,1
516,N58857_dwi_mask_OF_prepped_LSA.nii.gz,N58857,LSA,11,0.131802843,1
517,N58857_dwi_mask_OF_prepped_PIR.nii.gz,N58857,PIR,12,0.66074999,1
518,N58857_dwi_mask_OF_prepped_PLI.nii.gz,N58857,PLI,13,0.120266086,1
519,N58857_dwi_mask_OF_prepped_PRS.nii.gz,N58857,PRS,14,0.12937974,1
520,N58857_dwi_mask_OF_prepped_PSL.nii.gz,N58857,PSL,15,0.732814715,1
521,N58857_dwi_mask_OF_prepped_RAS.nii.gz,N58857,RAS,16,0.811346481,1
522,N58857_dwi_mask_OF_prepped_RIA.nii.gz,N58857,RIA,17,0.636182166,1
523,N58857_dwi_mask_OF_prepped_RPI.nii.gz,N58857,RPI,18,0.777346342,1
524,N58857_dwi_mask_OF_prepped_RSP.nii.gz,N58857,RSP,19,0.165608569,1
525,N58857_dwi_mask_OF_prepped_SAL.nii.gz,N58857,SAL,20,0.008966667,1
526,N58857_dwi_mask_OF_prepped_SLP.nii.gz,N58857,SLP,21,0.303797762,1
527,N58857_dwi_mask_OF_prepped_SPR.nii.gz,N58857,SPR,22,0.649508745,1
528,N58857_dwi_mask_OF_prepped_SRA.nii.gz,N58857,SRA,23,0.679259232,1
577,N58877_dwi_mask_OF_prepped_AIL.nii.gz,N58877,AIL,0,0.432265276,1
578,N58877_dwi_mask_OF_prepped_ALS.nii.gz,N58877,ALS,1,0.113038486,1
529,N58859_dwi_mask_OF_prepped_AIL.nii.gz,N58859,AIL,0,0.986530291,0
530,N58859_dwi_mask_OF_prepped_ALS.nii.gz,N58859,ALS,1,0.242878856,0
531,N58859_dwi_mask_OF_prepped_ARI.nii.gz,N58859,ARI,2,0.254636034,0
532,N58859_dwi_mask_OF_prepped_ASR.nii.gz,N58859,ASR,3,0.985253679,0
533,N58859_dwi_mask_OF_prepped_IAR.nii.gz,N58859,IAR,4,0.713187498,0
534,N58859_dwi_mask_OF_prepped_ILA.nii.gz,N58859,ILA,5,0.938911635,0
535,N58859_dwi_mask_OF_prepped_IPL.nii.gz,N58859,IPL,6,0.160342544,0
536,N58859_dwi_mask_OF_prepped_IRP.nii.gz,N58859,IRP,7,0.140238898,0
537,N58859_dwi_mask_OF_prepped_LAI.nii.gz,N58859,LAI,8,0.329725442,0
538,N58859_dwi_mask_OF_prepped_LIP.nii.gz,N58859,LIP,9,0.337625326,0
539,N58859_dwi_mask_OF_prepped_LPS.nii.gz,N58859,LPS,10,0.321858941,0
540,N58859_dwi_mask_OF_prepped_LSA.nii.gz,N58859,LSA,11,0.043716112,0
541,N58859_dwi_mask_OF_prepped_PIR.nii.gz,N58859,PIR,12,0.722402572,0
542,N58859_dwi_mask_OF_prepped_PLI.nii.gz,N58859,PLI,13,0.12814888,0
543,N58859_dwi_mask_OF_prepped_PRS.nii.gz,N58859,PRS,14,0.100764112,0
544,N58859_dwi_mask_OF_prepped_PSL.nii.gz,N58859,PSL,15,0.14126853,0
545,N58859_dwi_mask_OF_prepped_RAS.nii.gz,N58859,RAS,16,0.795150097,0
546,N58859_dwi_mask_OF_prepped_RIA.nii.gz,N58859,RIA,17,0.664044755,0
547,N58859_dwi_mask_OF_prepped_RPI.nii.gz,N58859,RPI,18,0.192275663,0
548,N58859_dwi_mask_OF_prepped_RSP.nii.gz,N58859,RSP,19,0.302640514,0
549,N58859_dwi_mask_OF_prepped_SAL.nii.gz,N58859,SAL,20,0.417110957,0
550,N58859_dwi_mask_OF_prepped_SLP.nii.gz,N58859,SLP,21,0.205824388,0
551,N58859_dwi_mask_OF_prepped_SPR.nii.gz,N58859,SPR,22,0.361250995,0
552,N58859_dwi_mask_OF_prepped_SRA.nii.gz,N58859,SRA,23,0.417150481,0
553,N58861_dwi_mask_OF_prepped_AIL.nii.gz,N58861,AIL,0,0.174242837,0
554,N58861_dwi_mask_OF_prepped_ALS.nii.gz,N58861,ALS,1,0.944022701,0
555,N58861_dwi_mask_OF_prepped_ARI.nii.gz,N58861,ARI,2,0.02448536,0
556,N58861_dwi_mask_OF_prepped_ASR.nii.gz,N58861,ASR,3,0.894471256,0
557,N58861_dwi_mask_OF_prepped_IAR.nii.gz,N58861,IAR,4,0.073180388,0
558,N58861_dwi_mask_OF_prepped_ILA.nii.gz,N58861,ILA,5,0.053877063,0
559,N58861_dwi_mask_OF_prepped_IPL.nii.gz,N58861,IPL,6,0.704661778,0
560,N58861_dwi_mask_OF_prepped_IRP.nii.gz,N58861,IRP,7,0.650147352,0
561,N58861_dwi_mask_OF_prepped_LAI.nii.gz,N58861,LAI,8,0.574485806,0
562,N58861_dwi_mask_OF_prepped_LIP.nii.gz,N58861,LIP,9,0.126588737,0
563,N58861_dwi_mask_OF_prepped_LPS.nii.gz,N58861,LPS,10,0.909650402,0
564,N58861_dwi_mask_OF_prepped_LSA.nii.gz,N58861,LSA,11,0.357975852,0
565,N58861_dwi_mask_OF_prepped_PIR.nii.gz,N58861,PIR,12,0.77611519,0
566,N58861_dwi_mask_OF_prepped_PLI.nii.gz,N58861,PLI,13,0.500081511,0
567,N58861_dwi_mask_OF_prepped_PRS.nii.gz,N58861,PRS,14,0.117239041,0
568,N58861_dwi_mask_OF_prepped_PSL.nii.gz,N58861,PSL,15,0.230816371,0
569,N58861_dwi_mask_OF_prepped_RAS.nii.gz,N58861,RAS,16,0.273731653,0
570,N58861_dwi_mask_OF_prepped_RIA.nii.gz,N58861,RIA,17,0.088764333,0
571,N58861_dwi_mask_OF_prepped_RPI.nii.gz,N58861,RPI,18,0.399059167,0
572,N58861_dwi_mask_OF_prepped_RSP.nii.gz,N58861,RSP,19,0.68502806,0
573,N58861_dwi_mask_OF_prepped_SAL.nii.gz,N58861,SAL,20,0.067067329,0
574,N58861_dwi_mask_OF_prepped_SLP.nii.gz,N58861,SLP,21,0.18331047,0
575,N58861_dwi_mask_OF_prepped_SPR.nii.gz,N58861,SPR,22,0.51913331,0
576,N58861_dwi_mask_OF_prepped_SRA.nii.gz,N58861,SRA,23,0.775627165,0
579,N58877_dwi_mask_OF_prepped_ARI.nii.gz,N58877,ARI,2,0.183702056,1
